Date	High	Low	Open	Close	Volume	Adj Close	RSI	sell_signal	buy_signal	Current Position	Current Stock Holding	Current Capital
2020-09-09	2359.00	2320.00	2325.00	2327.65	3866535.00	2297.09	62.94	0	0	0	0	170283
2020-09-10	2348.50	2324.30	2335.00	2331.15	2308813.00	2300.55	63.50	0	0	0	0	170283
2020-09-11	2383.00	2330.15	2330.95	2374.10	4145424.00	2342.93	69.50	0	0	0	0	170283
2020-09-14	2505.75	2381.85	2384.10	2491.40	7512131.00	2458.69	79.45	1	0	0	0	170283
2020-09-15	2538.00	2464.60	2491.40	2491.40	7318770.00	2458.69	79.45	0	0	0	0	170283
2020-09-16	2507.60	2477.30	2488.95	2503.00	3074003.00	2470.14	80.19	0	0	0	0	170283
2020-09-17	2495.75	2450.60	2480.00	2460.95	4828176.00	2428.64	70.30	0	0	0	0	170283
2020-09-18	2500.40	2436.40	2485.00	2449.90	4183256.00	2417.74	67.92	0	0	0	0	170283
2020-09-21	2504.90	2452.15	2465.00	2465.30	4598809.00	2432.93	69.47	0	0	0	0	170283
2020-09-22	2555.00	2458.00	2485.00	2522.95	7499613.00	2489.83	74.44	1	0	0	0	170283
2020-09-23	2519.85	2409.00	2510.00	2467.45	7502280.00	2435.06	63.69	0	0	0	0	170283
2020-09-24	2450.00	2302.60	2450.00	2332.25	8424708.00	2301.63	46.20	0	0	0	0	170283
2020-09-25	2440.00	2352.10	2368.00	2422.30	8228267.00	2390.50	55.05	0	0	0	0	170283
2020-09-28	2444.00	2366.00	2440.00	2426.30	4347166.00	2394.45	55.41	0	0	0	0	170283
2020-09-29	2511.05	2426.30	2434.85	2488.40	6995811.00	2455.73	60.56	0	0	0	0	170283
2020-09-30	2505.00	2460.00	2489.00	2492.30	3917166.00	2459.58	60.86	0	0	0	0	170283
2020-10-01	2540.00	2492.30	2510.00	2523.45	2610337.00	2490.32	63.31	0	0	0	0	170283
2020-10-05	2728.10	2603.05	2620.00	2705.80	17412105.00	2670.28	73.68	1	0	0	0	170283
2020-10-06	2736.00	2650.10	2736.00	2714.30	9846367.00	2678.67	74.05	0	0	0	0	170283
2020-10-07	2770.00	2703.00	2742.00	2735.95	9656101.00	2700.03	75.01	0	0	0	0	170283
2020-10-08	2885.00	2800.00	2800.00	2825.70	19839329.00	2788.60	78.55	0	0	0	0	170283
2020-10-09	2829.85	2780.00	2810.00	2812.95	7739245.00	2776.02	76.88	0	0	0	0	170283
2020-10-12	2854.00	2800.75	2815.50	2830.00	4623203.00	2792.85	77.57	0	0	0	0	170283
2020-10-13	2854.90	2812.20	2845.00	2826.55	4209878.00	2789.44	77.07	0	0	0	0	170283
2020-10-14	2842.00	2787.55	2842.00	2809.60	4395936.00	2784.54	74.54	0	0	0	0	170283
2020-10-15	2827.75	2727.00	2811.00	2740.60	6629355.00	2716.15	65.16	0	0	0	0	170283
2020-10-16	2771.65	2731.30	2750.10	2763.30	5273773.00	2738.65	66.65	0	0	0	0	170283
2020-10-19	2774.00	2706.60	2774.00	2711.55	3331194.00	2687.36	60.32	0	0	0	0	170283
2020-10-20	2759.90	2717.95	2725.00	2739.00	3406273.00	2714.57	62.36	0	0	0	0	170283
2020-10-21	2749.00	2663.05	2739.00	2675.40	4570143.00	2651.53	55.27	0	0	0	0	170283
2020-10-22	2686.65	2638.10	2661.00	2671.15	5262294.00	2647.32	54.83	0	0	0	0	170283
2020-10-23	2702.00	2670.10	2687.80	2686.80	3499091.00	2662.83	56.23	0	0	0	0	170283
2020-10-26	2709.95	2670.50	2689.95	2688.20	2672752.00	2664.22	56.37	0	0	0	0	170283
2020-10-27	2718.15	2624.10	2699.75	2630.15	3537502.00	2606.69	49.72	0	0	0	0	170283
2020-10-28	2655.95	2606.00	2650.00	2622.20	3569445.00	2598.81	48.87	0	0	0	0	170283
2020-10-29	2655.00	2600.25	2608.00	2632.65	3105968.00	2609.16	50.08	0	0	0	0	170283
2020-10-30	2674.35	2621.60	2636.10	2664.85	3427003.00	2641.08	53.71	0	0	0	0	170283
2020-11-02	2664.85	2600.05	2660.00	2604.60	2571196.00	2581.36	46.84	0	0	0	0	170283
2020-11-03	2665.00	2601.05	2604.00	2633.60	2879269.00	2610.11	50.15	0	0	0	0	170283
2020-11-04	2721.85	2610.00	2610.00	2653.15	4893928.00	2629.48	52.30	0	0	0	0	170283
2020-11-05	2710.00	2667.00	2685.00	2685.70	2816502.00	2661.74	55.72	0	0	0	0	170283
2020-11-06	2713.25	2681.30	2699.00	2707.45	3884421.00	2683.30	57.90	0	0	0	0	170283
2020-11-09	2744.00	2695.10	2731.10	2726.60	3646592.00	2702.28	59.77	0	0	0	0	170283
2020-11-10	2713.15	2638.35	2697.20	2649.60	4760020.00	2625.96	50.11	0	0	0	0	170283
2020-11-11	2692.80	2643.40	2667.95	2687.80	3242441.00	2663.82	54.08	0	0	0	0	170283
2020-11-12	2713.00	2661.75	2686.00	2671.05	2437505.00	2647.22	52.12	0	0	0	0	170283
2020-11-13	2664.90	2636.00	2655.75	2656.85	2548093.00	2633.15	50.46	0	0	0	0	170283
2020-11-17	2695.00	2650.05	2695.00	2666.05	2827273.00	2642.27	51.54	0	0	0	0	170283
2020-11-18	2664.20	2607.05	2661.00	2626.65	2893762.00	2603.22	46.82	0	0	0	0	170283
2020-11-19	2676.15	2630.85	2637.00	2636.90	4167501.00	2613.38	48.15	0	0	0	0	170283
2020-11-20	2676.00	2627.55	2655.00	2660.25	2711471.00	2636.52	51.15	0	0	0	0	170283
2020-11-23	2730.00	2665.00	2690.00	2724.25	3706418.00	2699.95	58.26	0	0	0	0	170283
2020-11-24	2743.00	2705.00	2734.40	2722.05	3120516.00	2697.77	57.95	0	0	0	0	170283
2020-11-25	2732.95	2688.20	2729.00	2701.30	3302249.00	2677.20	54.95	0	0	0	0	170283
2020-11-26	2730.95	2680.00	2686.00	2720.60	2341099.00	2696.33	57.17	0	0	0	0	170283
2020-11-27	2717.70	2669.05	2705.00	2679.65	6086808.00	2655.75	51.39	0	0	0	0	170283
2020-12-01	2735.90	2624.45	2679.00	2726.80	3605017.00	2702.47	56.81	0	0	0	0	170283
2020-12-02	2754.70	2702.45	2719.00	2749.55	2509032.00	2725.02	59.17	0	0	0	0	170283
2020-12-03	2773.90	2700.80	2773.90	2709.45	2852548.00	2685.28	53.60	0	0	0	0	170283
2020-12-04	2738.85	2699.00	2710.80	2727.55	2686527.00	2703.22	55.63	0	0	0	0	170283
2020-12-07	2744.00	2706.15	2715.00	2737.70	1996400.00	2713.28	56.77	0	0	0	0	170283
2020-12-08	2805.55	2732.45	2740.00	2797.30	4277818.00	2772.35	62.82	0	0	0	0	170283
2020-12-09	2840.00	2793.15	2815.00	2810.80	3659996.00	2785.73	64.05	0	0	0	0	170283
2020-12-10	2827.30	2780.25	2818.00	2784.30	2127801.00	2759.46	59.87	0	0	0	0	170283
2020-12-11	2807.70	2764.55	2792.70	2783.60	1795408.00	2758.77	59.76	0	0	0	0	170283
2020-12-14	2804.00	2756.25	2802.00	2797.70	2483658.00	2772.74	61.31	0	0	0	0	170283
2020-12-15	2794.70	2755.00	2786.00	2761.55	2365509.00	2736.92	55.41	0	0	0	0	170283
2020-12-16	2819.80	2760.45	2779.00	2814.20	2565149.00	2789.10	61.26	0	0	0	0	170283
2020-12-17	2853.70	2805.00	2811.00	2838.20	2863460.00	2812.88	63.61	0	0	0	0	170283
2020-12-18	2898.00	2846.20	2868.00	2861.00	6076692.00	2835.48	65.73	0	0	0	0	170283
2020-12-21	2886.50	2785.00	2861.00	2820.15	2705195.00	2794.99	59.08	0	0	0	0	170283
2020-12-22	2883.65	2818.65	2834.00	2872.50	2881737.00	2846.88	64.09	0	0	0	0	170283
2020-12-23	2919.00	2865.45	2876.05	2908.75	2790988.00	2882.80	67.10	0	0	0	0	170283
2020-12-24	2921.35	2883.20	2909.00	2909.35	1807144.00	2883.40	67.15	0	0	0	0	170283
2020-12-28	2949.70	2902.00	2910.00	2929.40	2108994.00	2903.27	68.82	0	0	0	0	170283
2020-12-29	2952.00	2920.00	2920.00	2930.50	1994151.00	2904.36	68.91	0	0	0	0	170283
2020-12-30	2947.70	2902.00	2934.40	2909.30	2637968.00	2883.35	64.88	0	0	0	0	170283
2020-12-31	2905.00	2845.00	2900.00	2862.75	4040956.00	2837.21	56.98	0	0	0	0	170283
2021-01-01	2940.00	2879.00	2880.00	2928.25	2681440.00	2902.13	63.68	0	0	0	0	170283
2021-01-04	3050.75	2940.95	2950.00	3039.45	5113293.00	3012.34	71.73	1	0	0	0	170283
2021-01-05	3114.25	3039.60	3039.60	3093.00	5801309.00	3065.41	74.64	0	0	0	0	170283
2021-01-06	3113.50	3037.20	3100.00	3051.50	3726716.00	3024.28	68.73	0	0	0	0	170283
2021-01-07	3080.85	3000.25	3075.00	3032.80	3717827.00	3005.75	66.18	0	0	0	0	170283
2021-01-08	3128.00	3060.00	3090.00	3120.90	5879039.00	3093.06	71.53	1	0	0	0	170283
2021-01-11	3230.00	3146.55	3230.00	3176.45	9508039.00	3148.11	74.29	0	0	0	0	170283
2021-01-12	3210.00	3150.00	3176.45	3174.85	3611458.00	3146.53	74.07	0	0	0	0	170283
2021-01-13	3177.00	3126.25	3175.00	3158.95	3572801.00	3130.77	71.77	0	0	0	0	170283
2021-01-14	3266.50	3120.40	3155.00	3250.70	6931542.00	3227.83	76.34	0	0	0	0	170283
2021-01-15	3274.00	3210.00	3235.00	3233.35	4131692.00	3210.60	73.90	0	0	0	0	170283
2021-01-18	3256.75	3187.40	3250.00	3221.75	4160906.00	3199.09	72.24	0	0	0	0	170283
2021-01-19	3279.00	3232.00	3233.00	3260.70	2975735.00	3237.76	74.33	0	0	0	0	170283
2021-01-20	3327.95	3267.10	3270.00	3308.80	3453446.00	3285.52	76.66	0	0	0	0	170283
2021-01-21	3309.15	3262.10	3305.00	3273.85	2778546.00	3250.82	71.57	0	0	0	0	170283
2021-01-22	3325.00	3241.90	3241.90	3303.10	3052459.00	3279.86	73.17	0	0	0	0	170283
2021-01-25	3339.80	3278.65	3308.95	3291.30	2272887.00	3268.15	71.42	0	0	0	0	170283
2021-01-27	3306.45	3227.00	3300.00	3261.05	2786662.00	3238.11	67.00	0	0	0	0	170283
2021-01-28	3275.00	3183.80	3230.00	3196.55	3083938.00	3174.06	58.65	0	0	0	0	170283
2021-01-29	3216.85	3100.00	3210.05	3111.35	5445659.00	3089.46	49.82	0	0	0	0	170283
2021-02-01	3165.00	3044.10	3100.00	3139.35	3985846.00	3117.27	52.36	0	0	0	0	170283
2021-02-02	3224.00	3150.00	3174.00	3203.45	2881837.00	3180.91	57.64	0	0	0	0	170283
2021-02-03	3236.00	3162.65	3213.00	3200.05	2505866.00	3177.54	57.28	0	0	0	0	170283
2021-02-04	3237.85	3176.00	3216.05	3188.45	2057261.00	3166.02	55.98	0	0	0	0	170283
2021-02-05	3205.85	3129.00	3198.95	3157.95	2366135.00	3135.73	52.62	0	0	0	0	170283
2021-02-08	3226.00	3155.15	3189.50	3214.10	2526592.00	3191.49	57.67	0	0	0	0	170283
2021-02-09	3245.80	3164.00	3195.00	3176.90	2658751.00	3154.55	53.59	0	0	0	0	170283
2021-02-10	3219.40	3157.30	3185.00	3213.30	2127983.00	3190.70	56.81	0	0	0	0	170283
2021-02-11	3219.30	3185.05	3215.00	3206.00	1165882.00	3183.45	55.97	0	0	0	0	170283
2021-02-12	3245.50	3182.00	3184.20	3190.80	2777404.00	3168.35	54.18	0	0	0	0	170283
2021-02-15	3209.00	3131.55	3209.00	3139.85	2630853.00	3117.76	48.57	0	0	0	0	170283
2021-02-16	3167.65	3100.00	3150.00	3108.80	3435770.00	3086.93	45.48	0	0	0	0	170283
2021-02-17	3132.85	3045.55	3105.10	3073.10	3678426.00	3051.48	42.15	0	0	0	0	170283
2021-02-18	3097.90	3031.00	3065.00	3057.35	4189909.00	3035.84	40.74	0	0	0	0	170283
2021-02-19	3087.15	3016.15	3058.00	3071.85	3725028.00	3050.24	42.65	0	0	0	0	170283
2021-02-22	3096.00	2943.15	3096.00	2958.45	5366696.00	2937.64	33.55	0	0	0	0	170283
2021-02-23	3028.00	2968.00	2970.00	2980.20	3832829.00	2959.24	36.36	0	0	0	0	170283
2021-02-24	3003.35	2921.15	2972.00	2948.10	3774549.00	2927.36	34.07	0	0	0	0	170283
2021-02-25	3029.90	2968.45	2974.00	2995.30	4224073.00	2974.23	40.04	0	0	0	0	170283
2021-02-26	2972.35	2880.00	2960.00	2894.30	5553153.00	2873.94	33.13	0	0	0	0	170283
2021-03-01	2965.00	2901.80	2926.00	2924.20	3265871.00	2903.63	36.62	0	0	0	0	170283
2021-03-02	3025.00	2948.00	2960.00	3006.35	3306469.00	2985.20	45.09	0	0	0	0	170283
2021-03-03	3064.00	2996.90	3035.00	3059.10	3509857.00	3037.58	49.74	0	0	0	0	170283
2021-03-04	3081.45	3016.05	3023.00	3049.70	3916760.00	3028.25	48.94	0	0	0	0	170283
2021-03-05	3063.20	2996.60	3016.10	3008.05	3203686.00	2986.89	45.47	0	0	0	0	170283
2021-03-08	3033.00	2996.00	3016.00	3006.95	2003125.00	2985.80	45.38	0	0	0	0	170283
2021-03-09	3066.90	2992.10	3006.95	3050.95	1942397.00	3029.49	49.74	0	0	0	0	170283
2021-03-10	3093.20	3060.00	3075.00	3070.95	3053778.00	3049.35	51.62	0	0	0	0	170283
2021-03-12	3117.00	3041.35	3075.00	3057.95	2938317.00	3036.44	50.30	0	0	0	0	170283
2021-03-15	3099.00	3041.00	3041.00	3066.15	3097083.00	3044.58	51.15	0	0	0	0	170283
2021-03-16	3141.00	3060.00	3060.00	3110.05	4894756.00	3088.17	55.54	0	0	0	0	170283
2021-03-17	3155.00	3085.30	3105.00	3112.95	3838390.00	3091.05	55.82	0	0	0	0	170283
2021-03-18	3146.45	2987.05	3125.95	3036.50	3656306.00	3015.14	47.30	0	0	0	0	170283
2021-03-19	3099.00	3005.00	3030.00	3050.20	5776626.00	3028.74	48.81	0	0	0	0	170283
2021-03-22	3139.45	3018.65	3048.70	3129.65	2821646.00	3107.63	56.57	0	0	0	0	170283
2021-03-23	3169.00	3122.85	3140.00	3142.60	3305973.00	3120.49	57.69	0	0	0	0	170283
2021-03-24	3152.30	3111.15	3111.20	3121.10	2207104.00	3099.14	55.14	0	0	0	0	170283
2021-03-25	3130.85	3050.00	3112.20	3064.85	3179786.00	3043.29	49.02	0	0	0	0	170283
2021-03-26	3118.00	3043.05	3090.65	3066.80	3697370.00	3045.23	49.23	0	0	0	0	170283
2021-03-30	3188.45	3060.90	3083.00	3158.55	4694008.00	3136.33	58.01	0	0	0	0	170283
2021-03-31	3205.00	3132.00	3155.00	3177.85	3530069.00	3155.49	59.59	0	0	0	0	170283
2021-04-01	3215.00	3145.00	3191.10	3165.00	4285076.00	3142.73	58.02	0	0	0	0	170283
2021-04-05	3263.00	3151.00	3171.00	3238.90	5317862.00	3216.11	63.91	0	0	0	0	170283
2021-04-06	3275.00	3230.00	3275.00	3264.70	2291562.00	3241.73	65.71	0	0	0	0	170283
2021-04-07	3277.55	3234.80	3259.00	3271.40	2491268.00	3248.39	66.18	0	0	0	0	170283
2021-04-08	3335.00	3266.05	3270.00	3317.35	2578118.00	3294.01	69.31	0	0	0	0	170283
2021-04-09	3354.35	3308.00	3354.00	3322.25	2911129.00	3298.88	69.64	0	0	0	0	170283
2021-04-12	3338.10	3213.20	3322.25	3246.55	3791828.00	3223.71	59.27	0	0	0	0	170283
2021-04-13	3214.00	3073.05	3214.00	3104.05	8654596.00	3082.21	45.53	0	0	0	0	170283
2021-04-15	3237.25	3087.45	3160.30	3218.95	6062760.00	3196.31	54.66	0	0	0	0	170283
2021-04-16	3247.00	3182.60	3229.00	3195.15	3224657.00	3172.67	52.69	0	0	0	0	170283
2021-04-19	3189.00	3135.10	3169.00	3161.80	2679106.00	3139.56	49.97	0	0	0	0	170283
2021-04-20	3225.35	3126.35	3225.00	3144.55	3141893.00	3122.43	48.57	0	0	0	0	170283
2021-04-22	3148.00	3105.25	3148.00	3118.80	1988980.00	3096.86	46.49	0	0	0	0	170283
2021-04-23	3119.00	3091.05	3105.00	3109.50	1615309.00	3087.63	45.72	0	0	0	0	170283
2021-04-26	3153.00	3088.05	3102.05	3100.80	2490260.00	3078.99	44.98	0	0	0	0	170283
2021-04-27	3136.10	3103.00	3106.00	3132.00	1471417.00	3109.97	48.24	0	0	0	0	170283
2021-04-28	3151.00	3112.00	3149.95	3124.10	1639037.00	3102.12	47.47	0	0	0	0	170283
2021-04-29	3157.35	3105.50	3145.60	3115.25	1621395.00	3093.33	46.58	0	0	0	0	170283
2021-04-30	3132.05	3020.00	3099.00	3035.65	3072305.00	3014.30	39.40	0	0	0	0	170283
2021-05-03	3055.00	3004.00	3024.90	3037.00	1545831.00	3015.64	39.57	0	0	0	0	170283
2021-05-04	3090.00	3035.00	3062.80	3049.75	1990777.00	3028.30	41.25	0	0	0	0	170283
2021-05-05	3099.40	3052.40	3070.00	3095.70	1939289.00	3073.92	46.96	0	0	0	0	170283
2021-05-06	3134.00	3074.00	3105.50	3111.45	1791671.00	3089.56	48.80	0	0	0	0	170283
2021-05-07	3159.85	3111.80	3133.00	3132.90	1912540.00	3110.86	51.27	0	0	0	0	170283
2021-05-10	3164.20	3125.00	3145.95	3145.50	2137153.00	3123.37	52.72	0	0	0	0	170283
2021-05-11	3128.10	3091.15	3125.00	3122.60	2415625.00	3100.63	49.82	0	0	0	0	170283
2021-05-12	3120.00	3070.60	3120.00	3087.60	1978558.00	3065.88	45.70	0	0	0	0	170283
2021-05-14	3098.50	3040.00	3098.50	3051.50	2043935.00	3030.03	41.84	0	0	0	0	170283
2021-05-17	3075.20	3036.00	3055.00	3069.75	2890462.00	3048.16	44.40	0	0	0	0	170283
2021-05-18	3124.00	3078.00	3100.00	3088.80	2098538.00	3067.07	47.01	0	0	0	0	170283
2021-05-19	3118.00	3067.10	3084.00	3082.00	1986041.00	3060.32	46.17	0	0	0	0	170283
2021-05-20	3088.80	3052.10	3067.10	3060.00	2329027.00	3038.47	43.49	0	0	0	0	170283
2021-05-21	3088.20	3055.10	3061.00	3080.50	1685566.00	3058.83	46.61	0	0	0	0	170283
2021-05-24	3105.00	3072.00	3081.50	3081.50	1652260.00	3059.82	46.76	0	0	0	0	170283
2021-05-25	3128.25	3082.10	3092.00	3114.00	1841613.00	3107.22	51.65	0	0	0	0	170283
2021-05-26	3165.00	3103.80	3120.00	3158.50	1923753.00	3151.62	57.43	0	0	0	0	170283
2021-05-27	3217.75	3161.80	3161.95	3180.00	5959785.00	3173.08	59.92	0	0	0	0	170283
2021-05-28	3198.00	3135.65	3189.50	3143.60	1763701.00	3136.75	54.14	0	0	0	0	170283
2021-05-31	3170.35	3128.60	3150.00	3159.15	1652799.00	3152.27	56.09	0	0	0	0	170283
2021-06-01	3169.95	3132.00	3168.60	3153.00	1377441.00	3146.13	55.09	0	0	0	0	170283
